,time_period,time_identifier,version,geographic_level,methodology_level,country_code,country_name,characteristic_group,characteristic,characteristic_gender,table,school_type,school_admission_type,school_religious_denomination,subject,qualification_type,subject_entry,Total_achieving_A*-G/9-1,Total_achieving_A*-C/9-4,Total_achieving_A-B,Total_achieving_A-E,Total_achieving_level_1_pass,Total_achieving_level_2_pass
168,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,All,S1a,Total,Total,Total,Dance,GCSE,8225,8128,5807,0,0,0,0
169,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,F,S1a,Total,Total,Total,Dance,GCSE and equivalent,7607,7519,5433,0,0,0,0
170,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,M,S1a,Total,Total,Total,Dance,GCSE and equivalent,618,609,374,0,0,0,0
171,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,All,S1a,Total,Total,Total,Dance,GCSE and equivalent,8225,8128,5807,0,0,0,0
172,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,F,S1a,Total,Total,Total,Drama,GCSE,36103,35960,29142,0,0,0,0
173,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,M,S1a,Total,Total,Total,Drama,GCSE,21073,20869,13357,0,0,0,0
174,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,All,S1a,Total,Total,Total,Drama,GCSE,57176,56829,42499,0,0,0,0
175,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,F,S1a,Total,Total,Total,Drama,GCSE and equivalent,36103,35960,29142,0,0,0,0
176,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,M,S1a,Total,Total,Total,Drama,GCSE and equivalent,21073,20869,13357,0,0,0,0
177,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,All,S1a,Total,Total,Total,Drama,GCSE and equivalent,57176,56829,42499,0,0,0,0
178,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,F,S1a,Total,Total,Total,Economics,GCSE,2650,2622,2101,0,0,0,0
179,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,M,S1a,Total,Total,Total,Economics,GCSE,5587,5525,4382,0,0,0,0
180,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,All,S1a,Total,Total,Total,Economics,GCSE,8237,8147,6483,0,0,0,0
181,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,F,S1a,Total,Total,Total,Economics,GCSE and equivalent,2650,2622,2101,0,0,0,0
182,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,M,S1a,Total,Total,Total,Economics,GCSE and equivalent,5587,5525,4382,0,0,0,0
183,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,All,S1a,Total,Total,Total,Economics,GCSE and equivalent,8237,8147,6483,0,0,0,0
184,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,F,S1a,Total,Total,Total,English & mathematics,GCSE,261311,255920,180832,0,0,0,0
185,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,M,S1a,Total,Total,Total,English & mathematics,GCSE,267348,259071,166095,0,0,0,0
186,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,All,S1a,Total,Total,Total,English & mathematics,GCSE,528659,514991,346927,0,0,0,0
187,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,F,S1a,Total,Total,Total,English & mathematics,GCSE and equivalent,261311,255920,180832,0,0,0,0
188,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,M,S1a,Total,Total,Total,English & mathematics,GCSE and equivalent,267348,259071,166095,0,0,0,0
189,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,All,S1a,Total,Total,Total,English & mathematics,GCSE and equivalent,528659,514991,346927,0,0,0,0
190,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,F,S1a,Total,Total,Total,English Language,GCSE,266327,264098,207297,0,0,0,0
191,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,M,S1a,Total,Total,Total,English Language,GCSE,271727,265936,170335,0,0,0,0
192,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,All,S1a,Total,Total,Total,English Language,GCSE,538054,530034,377632,0,0,0,0
193,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,F,S1a,Total,Total,Total,English Language,GCSE and equivalent,266327,264098,207297,0,0,0,0
194,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,M,S1a,Total,Total,Total,English Language,GCSE and equivalent,271727,265936,170335,0,0,0,0
195,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,All,S1a,Total,Total,Total,English Language,GCSE and equivalent,538054,530034,377632,0,0,0,0
196,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,F,S1a,Total,Total,Total,English Literature,GCSE,262178,259041,211015,0,0,0,0
197,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,M,S1a,Total,Total,Total,English Literature,GCSE,262793,254507,171614,0,0,0,0
198,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,All,S1a,Total,Total,Total,English Literature,GCSE,524971,513548,382629,0,0,0,0
199,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,F,S1a,Total,Total,Total,English Literature,GCSE and equivalent,262178,259041,211015,0,0,0,0
200,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,M,S1a,Total,Total,Total,English Literature,GCSE and equivalent,262793,254507,171614,0,0,0,0
201,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,All,S1a,Total,Total,Total,English Literature,GCSE and equivalent,524971,513548,382629,0,0,0,0
202,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,F,S1a,Total,Total,Total,English, mathematics & science,GCSE,256885,250838,162812,0,0,0,0
203,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,M,S1a,Total,Total,Total,English, mathematics & science,GCSE,261152,252225,148839,0,0,0,0
204,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,All,S1a,Total,Total,Total,English, mathematics & science,GCSE,518037,503063,311651,0,0,0,0
205,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,F,S1a,Total,Total,Total,English, mathematics & science,GCSE and equivalent,256885,250838,162812,0,0,0,0
206,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,M,S1a,Total,Total,Total,English, mathematics & science,GCSE and equivalent,261152,252225,148839,0,0,0,0
207,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,All,S1a,Total,Total,Total,English, mathematics & science,GCSE and equivalent,518037,503063,311651,0,0,0,0
208,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,F,S1a,Total,Total,Total,Food Preparation & Nutrition,GCSE,29078,28885,20659,0,0,0,0
209,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,M,S1a,Total,Total,Total,Food Preparation & Nutrition,GCSE,17229,16954,8306,0,0,0,0
210,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,All,S1a,Total,Total,Total,Food Preparation & Nutrition,GCSE,46307,45839,28965,0,0,0,0
211,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,F,S1a,Total,Total,Total,Food Preparation & Nutrition,GCSE and equivalent,29078,28885,20659,0,0,0,0
212,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,M,S1a,Total,Total,Total,Food Preparation & Nutrition,GCSE and equivalent,17229,16954,8306,0,0,0,0
213,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,All,S1a,Total,Total,Total,Food Preparation & Nutrition,GCSE and equivalent,46307,45839,28965,0,0,0,0
214,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,F,S1a,Total,Total,Total,French,GCSE,68499,67813,50634,0,0,0,0
215,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,M,S1a,Total,Total,Total,French,GCSE,48399,47617,30682,0,0,0,0
216,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,All,S1a,Total,Total,Total,French,GCSE,116898,115430,81316,0,0,0,0
217,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,F,S1a,Total,Total,Total,French,GCSE and equivalent,68499,67813,50634,0,0,0,0
218,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,M,S1a,Total,Total,Total,French,GCSE and equivalent,48399,47617,30682,0,0,0,0
219,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,All,S1a,Total,Total,Total,French,GCSE and equivalent,116898,115430,81316,0,0,0,0
220,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,F,S1a,Total,Total,Total,General Studies,GCSE,1682,1576,719,0,0,0,0
221,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,M,S1a,Total,Total,Total,General Studies,GCSE,1977,1773,701,0,0,0,0
222,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,All,S1a,Total,Total,Total,General Studies,GCSE,3659,3349,1420,0,0,0,0
223,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,F,S1a,Total,Total,Total,General Studies,GCSE and equivalent,1682,1576,719,0,0,0,0
224,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,M,S1a,Total,Total,Total,General Studies,GCSE and equivalent,1977,1773,701,0,0,0,0
225,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,All,S1a,Total,Total,Total,General Studies,GCSE and equivalent,3659,3349,1420,0,0,0,0
226,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,F,S1a,Total,Total,Total,Geography,GCSE,112104,110666,76389,0,0,0,0
227,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,M,S1a,Total,Total,Total,Geography,GCSE,128587,125165,79055,0,0,0,0
228,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,All,S1a,Total,Total,Total,Geography,GCSE,240691,235831,155444,0,0,0,0
229,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,F,S1a,Total,Total,Total,Geography,GCSE and equivalent,112104,110666,76389,0,0,0,0
230,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,M,S1a,Total,Total,Total,Geography,GCSE and equivalent,128587,125165,79055,0,0,0,0
231,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,All,S1a,Total,Total,Total,Geography,GCSE and equivalent,240691,235831,155444,0,0,0,0
232,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,F,S1a,Total,Total,Total,German,GCSE,21966,21762,17257,0,0,0,0
233,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,M,S1a,Total,Total,Total,German,GCSE,20294,20023,14251,0,0,0,0
234,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,All,S1a,Total,Total,Total,German,GCSE,42260,41785,31508,0,0,0,0
235,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,F,S1a,Total,Total,Total,German,GCSE and equivalent,21966,21762,17257,0,0,0,0
236,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,M,S1a,Total,Total,Total,German,GCSE and equivalent,20294,20023,14251,0,0,0,0
237,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,All,S1a,Total,Total,Total,German,GCSE and equivalent,42260,41785,31508,0,0,0,0
238,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,F,S1a,Total,Total,Total,Health and Social Care,GCSE,11794,11508,6630,0,0,0,0
239,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,M,S1a,Total,Total,Total,Health and Social Care,GCSE,1006,915,301,0,0,0,0
240,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,All,S1a,Total,Total,Total,Health and Social Care,GCSE,12800,12423,6931,0,0,0,0
241,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,F,S1a,Total,Total,Total,Health and Social Care,GCSE and equivalent,11794,11508,6630,0,0,0,0
242,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,M,S1a,Total,Total,Total,Health and Social Care,GCSE and equivalent,1006,915,301,0,0,0,0
243,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,All,S1a,Total,Total,Total,Health and Social Care,GCSE and equivalent,12800,12423,6931,0,0,0,0
244,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,F,S1a,Total,Total,Total,History,GCSE,128843,125974,86251,0,0,0,0
245,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,M,S1a,Total,Total,Total,History,GCSE,114227,109230,68533,0,0,0,0
246,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,All,S1a,Total,Total,Total,History,GCSE,243070,235204,154784,0,0,0,0
247,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,F,S1a,Total,Total,Total,History,GCSE and equivalent,128843,125974,86251,0,0,0,0
248,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,M,S1a,Total,Total,Total,History,GCSE and equivalent,114227,109230,68533,0,0,0,0
249,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,All,S1a,Total,Total,Total,History,GCSE and equivalent,243070,235204,154784,0,0,0,0
250,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,F,S1a,Total,Total,Total,Home Economics,GCSE,8768,8647,4727,0,0,0,0
251,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,M,S1a,Total,Total,Total,Home Economics,GCSE,146,138,49,0,0,0,0
252,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,All,S1a,Total,Total,Total,Home Economics,GCSE,8914,8785,4776,0,0,0,0
253,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,F,S1a,Total,Total,Total,Home Economics,GCSE and equivalent,8768,8647,4727,0,0,0,0
254,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,M,S1a,Total,Total,Total,Home Economics,GCSE and equivalent,146,138,49,0,0,0,0
255,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,All,S1a,Total,Total,Total,Home Economics,GCSE and equivalent,8914,8785,4776,0,0,0,0
256,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,F,S1a,Total,Total,Total,Hospitality and Catering,GCSE,1429,1421,942,0,0,0,0
257,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,M,S1a,Total,Total,Total,Hospitality and Catering,GCSE,1049,1034,421,0,0,0,0
258,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,All,S1a,Total,Total,Total,Hospitality and Catering,GCSE,2478,2455,1363,0,0,0,0
259,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,F,S1a,Total,Total,Total,Hospitality and Catering,GCSE and equivalent,1429,1421,942,0,0,0,0
260,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,M,S1a,Total,Total,Total,Hospitality and Catering,GCSE and equivalent,1049,1034,421,0,0,0,0
261,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,All,S1a,Total,Total,Total,Hospitality and Catering,GCSE and equivalent,2478,2455,1363,0,0,0,0
262,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,F,S1a,Total,Total,Total,Information Technology,GCSE,16297,16002,11396,0,0,0,0
263,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,M,S1a,Total,Total,Total,Information Technology,GCSE,27815,27042,17234,0,0,0,0
264,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,All,S1a,Total,Total,Total,Information Technology,GCSE,44112,43044,28630,0,0,0,0
265,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,F,S1a,Total,Total,Total,Information Technology,GCSE and equivalent,16751,16445,11713,0,0,0,0
266,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,M,S1a,Total,Total,Total,Information Technology,GCSE and equivalent,28604,27806,17832,0,0,0,0
267,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,All,S1a,Total,Total,Total,Information Technology,GCSE and equivalent,45355,44251,29545,0,0,0,0
268,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,F,S1a,Total,Total,Total,Information Technology,GCSE Equivalent,454,443,317,0,0,0,0
269,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,M,S1a,Total,Total,Total,Information Technology,GCSE Equivalent,789,764,598,0,0,0,0
270,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,All,S1a,Total,Total,Total,Information Technology,GCSE Equivalent,1243,1207,915,0,0,0,0
271,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,F,S1a,Total,Total,Total,Latin,GCSE,4427,4419,4220,0,0,0,0
272,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,M,S1a,Total,Total,Total,Latin,GCSE,4020,4011,3830,0,0,0,0
273,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,All,S1a,Total,Total,Total,Latin,GCSE,8447,8430,8050,0,0,0,0
274,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,F,S1a,Total,Total,Total,Latin,GCSE and equivalent,4427,4419,4220,0,0,0,0
275,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,M,S1a,Total,Total,Total,Latin,GCSE and equivalent,4020,4011,3830,0,0,0,0
276,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,All,S1a,Total,Total,Total,Latin,GCSE and equivalent,8447,8430,8050,0,0,0,0
277,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,F,S1a,Total,Total,Total,Leisure and Tourism,GCSE,980,957,520,0,0,0,0
278,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,M,S1a,Total,Total,Total,Leisure and Tourism,GCSE,909,860,300,0,0,0,0
279,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,All,S1a,Total,Total,Total,Leisure and Tourism,GCSE,1889,1817,820,0,0,0,0
280,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,F,S1a,Total,Total,Total,Leisure and Tourism,GCSE and equivalent,980,957,520,0,0,0,0
281,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,M,S1a,Total,Total,Total,Leisure and Tourism,GCSE and equivalent,909,860,300,0,0,0,0
282,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,All,S1a,Total,Total,Total,Leisure and Tourism,GCSE and equivalent,1889,1817,820,0,0,0,0
283,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,F,S1a,Total,Total,Total,Manufacturing,GCSE,29,28,14,0,0,0,0
284,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,M,S1a,Total,Total,Total,Manufacturing,GCSE,23,21,14,0,0,0,0
285,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,All,S1a,Total,Total,Total,Manufacturing,GCSE,52,49,28,0,0,0,0
286,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,F,S1a,Total,Total,Total,Manufacturing,GCSE and equivalent,29,28,14,0,0,0,0
287,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,M,S1a,Total,Total,Total,Manufacturing,GCSE and equivalent,23,21,14,0,0,0,0
288,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,All,S1a,Total,Total,Total,Manufacturing,GCSE and equivalent,52,49,28,0,0,0,0
289,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,F,S1a,Total,Total,Total,Mathematics,GCSE,263657,258368,188697,0,0,0,0
290,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,M,S1a,Total,Total,Total,Mathematics,GCSE,271425,264446,190144,0,0,0,0
291,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,All,S1a,Total,Total,Total,Mathematics,GCSE,535082,522814,378841,0,0,0,0
292,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,F,S1a,Total,Total,Total,Mathematics,GCSE and equivalent,263657,258368,188697,0,0,0,0
293,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,M,S1a,Total,Total,Total,Mathematics,GCSE and equivalent,271425,264446,190144,0,0,0,0
294,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,All,S1a,Total,Total,Total,Mathematics,GCSE and equivalent,535082,522814,378841,0,0,0,0
295,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,F,S1a,Total,Total,Total,Mathematics & science,GCSE,257897,251962,166005,0,0,0,0
296,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,M,S1a,Total,Total,Total,Mathematics & science,GCSE,262746,254743,160744,0,0,0,0
297,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,All,S1a,Total,Total,Total,Mathematics & science,GCSE,520643,506705,326749,0,0,0,0
298,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,F,S1a,Total,Total,Total,Mathematics & science,GCSE and equivalent,257897,251962,166005,0,0,0,0
299,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,M,S1a,Total,Total,Total,Mathematics & science,GCSE and equivalent,262746,254743,160744,0,0,0,0
300,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,All,S1a,Total,Total,Total,Mathematics & science,GCSE and equivalent,520643,506705,326749,0,0,0,0
301,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,F,S1a,Total,Total,Total,Media/Film/TV,GCSE,17843,17711,13775,0,0,0,0
302,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,M,S1a,Total,Total,Total,Media/Film/TV,GCSE,20068,19675,11045,0,0,0,0
303,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,All,S1a,Total,Total,Total,Media/Film/TV,GCSE,37911,37386,24820,0,0,0,0
304,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,F,S1a,Total,Total,Total,Media/Film/TV,GCSE and equivalent,17843,17711,13775,0,0,0,0
305,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,M,S1a,Total,Total,Total,Media/Film/TV,GCSE and equivalent,20068,19675,11045,0,0,0,0
306,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,All,S1a,Total,Total,Total,Media/Film/TV,GCSE and equivalent,37911,37386,24820,0,0,0,0
307,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,F,S1a,Total,Total,Total,Music,GCSE,19265,19135,15059,0,0,0,0
308,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,M,S1a,Total,Total,Total,Music,GCSE,15443,15221,10986,0,0,0,0
309,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,All,S1a,Total,Total,Total,Music,GCSE,34708,34356,26045,0,0,0,0
310,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,F,S1a,Total,Total,Total,Music,GCSE and equivalent,19265,19135,15059,0,0,0,0
311,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,M,S1a,Total,Total,Total,Music,GCSE and equivalent,15443,15221,10986,0,0,0,0
312,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,All,S1a,Total,Total,Total,Music,GCSE and equivalent,34708,34356,26045,0,0,0,0
313,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,F,S1a,Total,Total,Total,Other Classical Studies,GCSE,390,381,333,0,0,0,0
314,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,M,S1a,Total,Total,Total,Other Classical Studies,GCSE,152,146,119,0,0,0,0
315,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,All,S1a,Total,Total,Total,Other Classical Studies,GCSE,542,527,452,0,0,0,0
316,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,F,S1a,Total,Total,Total,Other Classical Studies,GCSE and equivalent,390,381,333,0,0,0,0
317,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,M,S1a,Total,Total,Total,Other Classical Studies,GCSE and equivalent,152,146,119,0,0,0,0
318,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,All,S1a,Total,Total,Total,Other Classical Studies,GCSE and equivalent,542,527,452,0,0,0,0
319,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,F,S1a,Total,Total,Total,Other Design and Technology,GCSE,9909,9815,7382,0,0,0,0
320,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,M,S1a,Total,Total,Total,Other Design and Technology,GCSE,26448,25867,14264,0,0,0,0
321,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,All,S1a,Total,Total,Total,Other Design and Technology,GCSE,36357,35682,21646,0,0,0,0
322,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,F,S1a,Total,Total,Total,Other Design and Technology,GCSE and equivalent,9909,9815,7382,0,0,0,0
323,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,M,S1a,Total,Total,Total,Other Design and Technology,GCSE and equivalent,26448,25867,14264,0,0,0,0
324,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,All,S1a,Total,Total,Total,Other Design and Technology,GCSE and equivalent,36357,35682,21646,0,0,0,0
325,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,F,S1a,Total,Total,Total,Other Modern Languages,GCSE,16889,16787,15465,0,0,0,0
326,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,M,S1a,Total,Total,Total,Other Modern Languages,GCSE,13874,13722,12034,0,0,0,0
327,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,All,S1a,Total,Total,Total,Other Modern Languages,GCSE,30763,30509,27499,0,0,0,0
328,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,F,S1a,Total,Total,Total,Other Modern Languages,GCSE and equivalent,16967,16865,15543,0,0,0,0
329,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,M,S1a,Total,Total,Total,Other Modern Languages,GCSE and equivalent,13949,13797,12108,0,0,0,0
330,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,All,S1a,Total,Total,Total,Other Modern Languages,GCSE and equivalent,30916,30662,27651,0,0,0,0
331,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,F,S1a,Total,Total,Total,Other Modern Languages,GCSE Equivalent,84,84,84,0,0,0,0
332,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,M,S1a,Total,Total,Total,Other Modern Languages,GCSE Equivalent,83,83,82,0,0,0,0
333,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,All,S1a,Total,Total,Total,Other Modern Languages,GCSE Equivalent,167,167,166,0,0,0,0
334,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,F,S1a,Total,Total,Total,Other Sciences,GCSE,889,879,602,0,0,0,0
335,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,M,S1a,Total,Total,Total,Other Sciences,GCSE,1856,1824,1331,0,0,0,0
336,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,All,S1a,Total,Total,Total,Other Sciences,GCSE,2745,2703,1933,0,0,0,0
337,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,F,S1a,Total,Total,Total,Other Sciences,GCSE and equivalent,889,879,602,0,0,0,0
338,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,M,S1a,Total,Total,Total,Other Sciences,GCSE and equivalent,1856,1824,1331,0,0,0,0
339,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,All,S1a,Total,Total,Total,Other Sciences,GCSE and equivalent,2745,2703,1933,0,0,0,0
340,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,F,S1a,Total,Total,Total,Physical Education,GCSE,30361,30274,23236,0,0,0,0
341,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,M,S1a,Total,Total,Total,Physical Education,GCSE,54578,54419,36612,0,0,0,0
342,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,All,S1a,Total,Total,Total,Physical Education,GCSE,84939,84693,59848,0,0,0,0
343,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,F,S1a,Total,Total,Total,Physical Education,GCSE and equivalent,30361,30274,23236,0,0,0,0
344,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,M,S1a,Total,Total,Total,Physical Education,GCSE and equivalent,54578,54419,36612,0,0,0,0
345,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,All,S1a,Total,Total,Total,Physical Education,GCSE and equivalent,84939,84693,59848,0,0,0,0
346,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,F,S1a,Total,Total,Total,Physics,GCSE,76808,76255,69496,0,0,0,0
347,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,M,S1a,Total,Total,Total,Physics,GCSE,77958,77357,71256,0,0,0,0
348,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,All,S1a,Total,Total,Total,Physics,GCSE,154766,153612,140752,0,0,0,0
